"id","crypto_traded","currency_quoted","data_source","period_close","period_high","period_interval","period_low","period_open","period_start_timestamp","period_volume","search_trend_id","update_timestamp"
11893,"ETH","USD","Nomics https://api.nomics.com/v1/candles",7.8725800000,8.7621100000,"1d",7.3987400000,8.7489100000,"2016-12-02T00:00:00Z",16777785.0000000000,27909,"2019-03-06 00:00:41.263470+00:00"
11894,"ETH","USD","Nomics https://api.nomics.com/v1/candles",8.0683600000,8.3936400000,"1d",7.7893900000,7.8598100000,"2016-12-03T00:00:00Z",11003678.0000000000,27910,"2019-03-06 00:00:41.300811+00:00"
11895,"ETH","USD","Nomics https://api.nomics.com/v1/candles",7.6511600000,8.2354200000,"1d",7.6016500000,8.1585200000,"2016-12-04T00:00:00Z",6734828.0000000000,27911,"2019-03-06 00:00:41.339714+00:00"
11896,"ETH","USD","Nomics https://api.nomics.com/v1/candles",6.9074800000,7.7562400000,"1d",6.6338600000,7.4225100000,"2016-12-05T00:00:00Z",16094695.0000000000,27912,"2019-03-06 00:00:41.387210+00:00"
11897,"ETH","USD","Nomics https://api.nomics.com/v1/candles",8.0706200000,8.1725000000,"1d",5.9910100000,7.0075400000,"2016-12-06T00:00:00Z",53350558.0000000000,27913,"2019-03-06 00:00:41.435924+00:00"
11898,"ETH","USD","Nomics https://api.nomics.com/v1/candles",8.5002400000,8.7677800000,"1d",7.4573200000,8.0364700000,"2016-12-07T00:00:00Z",20264076.0000000000,27914,"2019-03-06 00:00:41.489233+00:00"
11899,"ETH","USD","Nomics https://api.nomics.com/v1/candles",8.2866300000,9.0242500000,"1d",8.2839600000,8.4930100000,"2016-12-08T00:00:00Z",13593468.0000000000,27915,"2019-03-06 00:00:41.539238+00:00"
11900,"ETH","USD","Nomics https://api.nomics.com/v1/candles",8.5043900000,8.7824700000,"1d",8.1186600000,8.2847600000,"2016-12-09T00:00:00Z",10869315.0000000000,27916,"2019-03-06 00:00:41.582961+00:00"
11901,"ETH","USD","Nomics https://api.nomics.com/v1/candles",8.1912100000,8.6124400000,"1d",8.0395100000,8.5110700000,"2016-12-10T00:00:00Z",6415144.0000000000,27917,"2019-03-06 00:00:41.625181+00:00"
11902,"ETH","USD","Nomics https://api.nomics.com/v1/candles",8.2699000000,8.3866500000,"1d",8.1082900000,8.1541300000,"2016-12-11T00:00:00Z",4184508.0000000000,27918,"2019-03-06 00:00:41.691920+00:00"
11903,"ETH","USD","Nomics https://api.nomics.com/v1/candles",8.5456000000,8.7246000000,"1d",8.2216200000,8.3186000000,"2016-12-12T00:00:00Z",7163625.0000000000,27919,"2019-03-06 00:00:41.762171+00:00"
11904,"ETH","USD","Nomics https://api.nomics.com/v1/candles",8.4628600000,8.6114200000,"1d",8.3699900000,8.5967200000,"2016-12-13T00:00:00Z",2960259.0000000000,27920,"2019-03-06 00:00:41.831578+00:00"
11905,"ETH","USD","Nomics https://api.nomics.com/v1/candles",8.3203100000,8.6627300000,"1d",8.2848900000,8.4993400000,"2016-12-14T00:00:00Z",4056776.0000000000,27921,"2019-03-06 00:00:41.899884+00:00"
11906,"ETH","USD","Nomics https://api.nomics.com/v1/candles",7.8524200000,8.2587900000,"1d",7.7074500000,8.2418100000,"2016-12-15T00:00:00Z",8894803.0000000000,27922,"2019-03-06 00:00:41.988889+00:00"
11907,"ETH","USD","Nomics https://api.nomics.com/v1/candles",7.8624300000,8.0028700000,"1d",7.7672400000,7.9115800000,"2016-12-16T00:00:00Z",2985319.0000000000,27923,"2019-03-06 00:00:42.044080+00:00"
11908,"ETH","USD","Nomics https://api.nomics.com/v1/candles",7.8545900000,7.9625000000,"1d",7.3952200000,7.9340300000,"2016-12-17T00:00:00Z",6283040.0000000000,27924,"2019-03-06 00:00:42.079804+00:00"
11909,"ETH","USD","Nomics https://api.nomics.com/v1/candles",7.8987000000,7.9993600000,"1d",7.7109000000,7.8398600000,"2016-12-18T00:00:00Z",3419538.0000000000,27925,"2019-03-06 00:00:42.116824+00:00"
11910,"ETH","USD","Nomics https://api.nomics.com/v1/candles",7.6667500000,7.9363400000,"1d",7.6035300000,7.9299100000,"2016-12-19T00:00:00Z",3787613.0000000000,27926,"2019-03-06 00:00:42.153504+00:00"
11911,"ETH","USD","Nomics https://api.nomics.com/v1/candles",7.7018000000,7.9104900000,"1d",7.5969100000,7.7386000000,"2016-12-20T00:00:00Z",4187939.0000000000,27927,"2019-03-06 00:00:42.190384+00:00"
11912,"ETH","USD","Nomics https://api.nomics.com/v1/candles",7.9533600000,8.1314600000,"1d",7.8626400000,8.0176000000,"2016-12-21T00:00:00Z",7015316.0000000000,27928,"2019-03-06 00:00:42.225524+00:00"
11913,"ETH","USD","Nomics https://api.nomics.com/v1/candles",7.6592600000,8.2594500000,"1d",7.4793100000,8.2346300000,"2016-12-22T00:00:00Z",14370104.0000000000,27929,"2019-03-06 00:00:42.262107+00:00"
11914,"ETH","USD","Nomics https://api.nomics.com/v1/candles",7.1706700000,8.0555400000,"1d",7.1116400000,8.0387900000,"2016-12-23T00:00:00Z",16598516.0000000000,27930,"2019-03-06 00:00:42.299811+00:00"
11915,"ETH","USD","Nomics https://api.nomics.com/v1/candles",7.3401500000,7.5338700000,"1d",7.0170500000,7.0575200000,"2016-12-24T00:00:00Z",5667840.0000000000,27931,"2019-03-06 00:00:42.340238+00:00"
11916,"ETH","USD","Nomics https://api.nomics.com/v1/candles",7.2232300000,7.6038300000,"1d",7.2090900000,7.3148700000,"2016-12-25T00:00:00Z",6852692.0000000000,27932,"2019-03-06 00:00:42.400146+00:00"
11917,"ETH","USD","Nomics https://api.nomics.com/v1/candles",7.3395800000,7.4807500000,"1d",7.1021900000,7.2756000000,"2016-12-26T00:00:00Z",4556715.0000000000,27933,"2019-03-06 00:00:42.439262+00:00"
11918,"ETH","USD","Nomics https://api.nomics.com/v1/candles",7.2319400000,7.6477400000,"1d",7.0826800000,7.5374900000,"2016-12-27T00:00:00Z",7469113.0000000000,27934,"2019-03-06 00:00:42.474645+00:00"
11919,"ETH","USD","Nomics https://api.nomics.com/v1/candles",7.6095200000,7.9596300000,"1d",7.1769300000,7.5122200000,"2016-12-28T00:00:00Z",15726303.0000000000,27935,"2019-03-06 00:00:42.508246+00:00"
11920,"ETH","USD","Nomics https://api.nomics.com/v1/candles",8.3549700000,8.7104600000,"1d",7.5690300000,7.5779900000,"2016-12-29T00:00:00Z",22580336.0000000000,27936,"2019-03-06 00:00:42.546574+00:00"
11921,"ETH","USD","Nomics https://api.nomics.com/v1/candles",8.2518500000,8.7074800000,"1d",8.1567800000,8.2977600000,"2016-12-30T00:00:00Z",8095709.0000000000,27937,"2019-03-06 00:00:42.582083+00:00"
11922,"ETH","USD","Nomics https://api.nomics.com/v1/candles",8.1464400000,8.4314000000,"1d",8.0734800000,8.2872800000,"2016-12-31T00:00:00Z",4476331.0000000000,27938,"2019-03-06 00:00:42.618517+00:00"
11923,"ETH","USD","Nomics https://api.nomics.com/v1/candles",8.2995300000,8.9833800000,"1d",8.1111100000,8.3996600000,"2017-01-01T00:00:00Z",8683745.0000000000,27939,"2019-03-06 00:00:42.652685+00:00"
11924,"ETH","USD","Nomics https://api.nomics.com/v1/candles",8.3940200000,8.5824500000,"1d",8.0104400000,8.3376300000,"2017-01-02T00:00:00Z",8909797.0000000000,27940,"2019-03-06 00:00:42.687690+00:00"
11925,"ETH","USD","Nomics https://api.nomics.com/v1/candles",9.6331800000,10.0784300000,"1d",8.3204600000,8.4775500000,"2017-01-03T00:00:00Z",29565890.0000000000,27941,"2019-03-06 00:00:42.723116+00:00"
11926,"ETH","USD","Nomics https://api.nomics.com/v1/candles",11.2484000000,11.5773900000,"1d",10.1663400000,10.4491700000,"2017-01-04T00:00:00Z",35952800.0000000000,27942,"2019-03-06 00:00:42.756055+00:00"
11927,"ETH","USD","Nomics https://api.nomics.com/v1/candles",10.2447400000,10.9620400000,"1d",9.2593400000,10.2763200000,"2017-01-05T00:00:00Z",37271585.0000000000,27943,"2019-03-06 00:00:42.791166+00:00"
11928,"ETH","USD","Nomics https://api.nomics.com/v1/candles",10.2868200000,10.6259400000,"1d",9.2782600000,9.4652400000,"2017-01-06T00:00:00Z",26588397.0000000000,27944,"2019-03-06 00:00:42.824556+00:00"
11929,"ETH","USD","Nomics https://api.nomics.com/v1/candles",9.9766300000,10.8232000000,"1d",9.5326100000,10.3618700000,"2017-01-07T00:00:00Z",17400252.0000000000,27945,"2019-03-06 00:00:42.862693+00:00"
11930,"ETH","USD","Nomics https://api.nomics.com/v1/candles",10.4347900000,10.5991500000,"1d",9.7535700000,9.9855000000,"2017-01-08T00:00:00Z",10320651.0000000000,27946,"2019-03-06 00:00:42.898345+00:00"
11931,"ETH","USD","Nomics https://api.nomics.com/v1/candles",10.3369500000,10.9800100000,"1d",9.9497100000,10.2107700000,"2017-01-09T00:00:00Z",20972936.0000000000,27947,"2019-03-06 00:00:42.934486+00:00"
11932,"ETH","USD","Nomics https://api.nomics.com/v1/candles",10.5902300000,10.8388200000,"1d",10.2587200000,10.4932200000,"2017-01-10T00:00:00Z",8878178.0000000000,27948,"2019-03-06 00:00:42.970691+00:00"
11933,"ETH","USD","Nomics https://api.nomics.com/v1/candles",9.6973200000,10.0683000000,"1d",9.1091700000,9.5019700000,"2017-01-11T00:00:00Z",18011434.0000000000,27949,"2019-03-06 00:00:43.007545+00:00"
11934,"ETH","USD","Nomics https://api.nomics.com/v1/candles",9.7700200000,10.2203200000,"1d",9.5092500000,9.9571000000,"2017-01-12T00:00:00Z",11220769.0000000000,27950,"2019-03-06 00:00:43.061589+00:00"
11935,"ETH","USD","Nomics https://api.nomics.com/v1/candles",9.7670900000,10.1154000000,"1d",9.5329500000,9.9790000000,"2017-01-13T00:00:00Z",8677839.0000000000,27951,"2019-03-06 00:00:43.118952+00:00"
11936,"ETH","USD","Nomics https://api.nomics.com/v1/candles",9.7454300000,9.8734000000,"1d",9.4619500000,9.6663700000,"2017-01-14T00:00:00Z",5344329.0000000000,27952,"2019-03-06 00:00:43.181621+00:00"
11937,"ETH","USD","Nomics https://api.nomics.com/v1/candles",9.8074900000,9.9933100000,"1d",9.7299000000,9.7926700000,"2017-01-15T00:00:00Z",4803180.0000000000,27953,"2019-03-06 00:00:43.235183+00:00"
11938,"ETH","USD","Nomics https://api.nomics.com/v1/candles",9.6555900000,9.9640600000,"1d",9.5515300000,9.9062000000,"2017-01-16T00:00:00Z",6977205.0000000000,27954,"2019-03-06 00:00:43.291079+00:00"
11939,"ETH","USD","Nomics https://api.nomics.com/v1/candles",10.3035000000,10.7619000000,"1d",9.9333700000,10.2872700000,"2017-01-17T00:00:00Z",17839509.0000000000,27955,"2019-03-06 00:00:43.345323+00:00"
11940,"ETH","USD","Nomics https://api.nomics.com/v1/candles",10.3202400000,10.5326400000,"1d",10.0682100000,10.1940400000,"2017-01-18T00:00:00Z",8288370.0000000000,27956,"2019-03-06 00:00:43.378892+00:00"
11941,"ETH","USD","Nomics https://api.nomics.com/v1/candles",10.3945300000,10.4783700000,"1d",10.1764400000,10.3575200000,"2017-01-19T00:00:00Z",7214432.0000000000,27957,"2019-03-06 00:00:43.415908+00:00"
11942,"ETH","USD","Nomics https://api.nomics.com/v1/candles",10.5915300000,10.8139600000,"1d",10.3232100000,10.3540700000,"2017-01-20T00:00:00Z",8586759.0000000000,27958,"2019-03-06 00:00:43.451739+00:00"
11943,"ETH","USD","Nomics https://api.nomics.com/v1/candles",10.9074100000,11.0515400000,"1d",10.4943200000,10.8261700000,"2017-01-21T00:00:00Z",9661037.0000000000,27959,"2019-03-06 00:00:43.484853+00:00"
11944,"ETH","USD","Nomics https://api.nomics.com/v1/candles",10.6867800000,10.9555100000,"1d",10.6115100000,10.9290200000,"2017-01-22T00:00:00Z",6133292.0000000000,27960,"2019-03-06 00:00:43.518486+00:00"
11945,"ETH","USD","Nomics https://api.nomics.com/v1/candles",10.7766200000,10.8136800000,"1d",10.5636500000,10.6165100000,"2017-01-23T00:00:00Z",5501395.0000000000,27961,"2019-03-06 00:00:43.553809+00:00"
11946,"ETH","USD","Nomics https://api.nomics.com/v1/candles",10.6377300000,10.7159200000,"1d",10.4111100000,10.5889100000,"2017-01-24T00:00:00Z",7368586.0000000000,27962,"2019-03-06 00:00:43.587110+00:00"
11947,"ETH","USD","Nomics https://api.nomics.com/v1/candles",10.5250800000,10.6963100000,"1d",10.4506100000,10.6757900000,"2017-01-25T00:00:00Z",4750822.0000000000,27963,"2019-03-06 00:00:43.622737+00:00"
11948,"ETH","USD","Nomics https://api.nomics.com/v1/candles",10.5847300000,10.7724700000,"1d",10.4824500000,10.7219800000,"2017-01-26T00:00:00Z",7451371.0000000000,27964,"2019-03-06 00:00:43.655369+00:00"
11949,"ETH","USD","Nomics https://api.nomics.com/v1/candles",10.5267900000,10.6171500000,"1d",10.4030700000,10.5874800000,"2017-01-27T00:00:00Z",6123724.0000000000,27965,"2019-03-06 00:00:43.690028+00:00"
11950,"ETH","USD","Nomics https://api.nomics.com/v1/candles",10.5698400000,10.6140800000,"1d",10.4049400000,10.5470500000,"2017-01-28T00:00:00Z",5559536.0000000000,27966,"2019-03-06 00:00:43.726909+00:00"
11951,"ETH","USD","Nomics https://api.nomics.com/v1/candles",10.4651600000,10.5398300000,"1d",10.3823800000,10.5336900000,"2017-01-29T00:00:00Z",3619096.0000000000,27967,"2019-03-06 00:00:43.761021+00:00"
11952,"ETH","USD","Nomics https://api.nomics.com/v1/candles",10.5542900000,10.7496800000,"1d",10.4263100000,10.4994400000,"2017-01-30T00:00:00Z",6323211.0000000000,27968,"2019-03-06 00:00:43.794316+00:00"
11953,"ETH","USD","Nomics https://api.nomics.com/v1/candles",10.6695300000,11.0128600000,"1d",10.5505200000,10.9150200000,"2017-01-31T00:00:00Z",10679198.0000000000,27969,"2019-03-06 00:00:43.830043+00:00"
11954,"ETH","USD","Nomics https://api.nomics.com/v1/candles",10.7356300000,11.0294300000,"1d",10.5805400000,10.8996600000,"2017-02-01T00:00:00Z",10666376.0000000000,27970,"2019-03-06 00:00:43.864324+00:00"
11955,"ETH","USD","Nomics https://api.nomics.com/v1/candles",10.8765200000,11.0331000000,"1d",10.7758300000,10.9398200000,"2017-02-02T00:00:00Z",8489916.0000000000,27971,"2019-03-06 00:00:43.897030+00:00"
11956,"ETH","USD","Nomics https://api.nomics.com/v1/candles",11.0616800000,11.0827300000,"1d",10.6465500000,10.9415900000,"2017-02-03T00:00:00Z",10569102.0000000000,27972,"2019-03-06 00:00:43.933328+00:00"
11957,"ETH","USD","Nomics https://api.nomics.com/v1/candles",11.3511800000,11.5888700000,"1d",11.1085500000,11.1349000000,"2017-02-04T00:00:00Z",11792422.0000000000,27973,"2019-03-06 00:00:43.981154+00:00"
11958,"ETH","USD","Nomics https://api.nomics.com/v1/candles",11.2611800000,11.3757100000,"1d",11.1256500000,11.2271000000,"2017-02-05T00:00:00Z",4027125.0000000000,27974,"2019-03-06 00:00:44.022542+00:00"
11959,"ETH","USD","Nomics https://api.nomics.com/v1/candles",11.3517300000,11.4397800000,"1d",11.1912700000,11.3497400000,"2017-02-06T00:00:00Z",4645604.0000000000,27975,"2019-03-06 00:00:44.057768+00:00"
11960,"ETH","USD","Nomics https://api.nomics.com/v1/candles",11.5131300000,11.7060600000,"1d",11.4176000000,11.5360600000,"2017-02-07T00:00:00Z",5826948.0000000000,27976,"2019-03-06 00:00:44.090205+00:00"
11961,"ETH","USD","Nomics https://api.nomics.com/v1/candles",11.4525900000,11.6299200000,"1d",11.3004900000,11.5730900000,"2017-02-08T00:00:00Z",7535834.0000000000,27977,"2019-03-06 00:00:44.125839+00:00"
11962,"ETH","USD","Nomics https://api.nomics.com/v1/candles",11.0219500000,11.3708500000,"1d",10.5590800000,10.9531300000,"2017-02-09T00:00:00Z",15459193.0000000000,27978,"2019-03-06 00:00:44.160147+00:00"
11963,"ETH","USD","Nomics https://api.nomics.com/v1/candles",11.3433600000,11.5066300000,"1d",10.9585900000,11.0294700000,"2017-02-10T00:00:00Z",10113441.0000000000,27979,"2019-03-06 00:00:44.194595+00:00"
11964,"ETH","USD","Nomics https://api.nomics.com/v1/candles",11.3801600000,11.5198500000,"1d",11.2411500000,11.4337500000,"2017-02-11T00:00:00Z",6030104.0000000000,27980,"2019-03-06 00:00:44.231794+00:00"
11965,"ETH","USD","Nomics https://api.nomics.com/v1/candles",11.4306400000,11.4628800000,"1d",11.2753200000,11.3491000000,"2017-02-12T00:00:00Z",4515611.0000000000,27981,"2019-03-06 00:00:44.265866+00:00"
11966,"ETH","USD","Nomics https://api.nomics.com/v1/candles",11.4112500000,11.5173900000,"1d",11.2402200000,11.4496000000,"2017-02-13T00:00:00Z",5201185.0000000000,27982,"2019-03-06 00:00:44.300107+00:00"
11967,"ETH","USD","Nomics https://api.nomics.com/v1/candles",13.1609100000,13.7674500000,"1d",11.4893900000,11.5084100000,"2017-02-14T00:00:00Z",38483340.0000000000,27983,"2019-03-06 00:00:44.336406+00:00"
11968,"ETH","USD","Nomics https://api.nomics.com/v1/candles",12.9929900000,13.2039900000,"1d",12.6905600000,13.1287900000,"2017-02-15T00:00:00Z",15613054.0000000000,27984,"2019-03-06 00:00:44.399239+00:00"
11969,"ETH","USD","Nomics https://api.nomics.com/v1/candles",12.9573900000,13.1323700000,"1d",12.6551900000,13.1278700000,"2017-02-16T00:00:00Z",35586500.0000000000,27985,"2019-03-06 00:00:44.459259+00:00"
11970,"ETH","USD","Nomics https://api.nomics.com/v1/candles",12.8267200000,13.1469700000,"1d",12.6878300000,13.1264500000,"2017-02-17T00:00:00Z",9185569.0000000000,27986,"2019-03-06 00:00:44.517608+00:00"
11971,"ETH","USD","Nomics https://api.nomics.com/v1/candles",12.9504400000,12.9761700000,"1d",12.7223500000,12.8396800000,"2017-02-18T00:00:00Z",6786603.0000000000,27987,"2019-03-06 00:00:44.579429+00:00"
11972,"ETH","USD","Nomics https://api.nomics.com/v1/candles",12.9246600000,13.0500000000,"1d",12.6969500000,12.9161200000,"2017-02-19T00:00:00Z",5496655.0000000000,27988,"2019-03-06 00:00:44.637245+00:00"
11973,"ETH","USD","Nomics https://api.nomics.com/v1/candles",12.3793900000,13.3343800000,"1d",12.2776500000,13.1250200000,"2017-02-20T00:00:00Z",10482647.0000000000,27989,"2019-03-06 00:00:44.693864+00:00"
11974,"ETH","USD","Nomics https://api.nomics.com/v1/candles",12.8347500000,13.1697600000,"1d",12.5407700000,12.7706600000,"2017-02-21T00:00:00Z",13698005.0000000000,27990,"2019-03-06 00:00:44.751389+00:00"
11975,"ETH","USD","Nomics https://api.nomics.com/v1/candles",12.7400200000,13.0828300000,"1d",12.5928900000,12.8496800000,"2017-02-22T00:00:00Z",7890711.0000000000,27991,"2019-03-06 00:00:44.784067+00:00"
11976,"ETH","USD","Nomics https://api.nomics.com/v1/candles",13.2784600000,13.5091600000,"1d",13.0021100000,13.1515400000,"2017-02-23T00:00:00Z",11796344.0000000000,27992,"2019-03-06 00:00:44.821290+00:00"
11977,"ETH","USD","Nomics https://api.nomics.com/v1/candles",13.1792700000,13.6123400000,"1d",12.7325300000,13.2875900000,"2017-02-24T00:00:00Z",15114457.0000000000,27993,"2019-03-06 00:00:44.858346+00:00"
11978,"ETH","USD","Nomics https://api.nomics.com/v1/candles",13.6171000000,13.8751500000,"1d",12.8193900000,12.9183700000,"2017-02-25T00:00:00Z",15985451.0000000000,27994,"2019-03-06 00:00:44.891778+00:00"
11979,"ETH","USD","Nomics https://api.nomics.com/v1/candles",14.6837800000,14.7527500000,"1d",13.5909000000,13.8047800000,"2017-02-26T00:00:00Z",17394495.0000000000,27995,"2019-03-06 00:00:44.927290+00:00"
11980,"ETH","USD","Nomics https://api.nomics.com/v1/candles",15.5455000000,15.8867400000,"1d",14.4014900000,14.7564500000,"2017-02-27T00:00:00Z",27604196.0000000000,27996,"2019-03-06 00:00:44.964426+00:00"
11981,"ETH","USD","Nomics https://api.nomics.com/v1/candles",16.0069700000,16.3864500000,"1d",15.1858100000,15.6206600000,"2017-02-28T00:00:00Z",58197302.0000000000,27997,"2019-03-06 00:00:44.998105+00:00"
11982,"ETH","USD","Nomics https://api.nomics.com/v1/candles",17.5062800000,17.6128200000,"1d",15.6976700000,16.2395700000,"2017-03-01T00:00:00Z",40423884.0000000000,27998,"2019-03-06 00:00:45.030443+00:00"
11983,"ETH","USD","Nomics https://api.nomics.com/v1/candles",19.1210200000,19.6155600000,"1d",16.9146100000,17.6915300000,"2017-03-02T00:00:00Z",72782213.0000000000,27999,"2019-03-06 00:00:45.062520+00:00"
11984,"ETH","USD","Nomics https://api.nomics.com/v1/candles",19.4686400000,21.0271900000,"1d",18.1656500000,19.3237100000,"2017-03-03T00:00:00Z",78965692.0000000000,28000,"2019-03-06 00:00:45.097674+00:00"
11985,"ETH","USD","Nomics https://api.nomics.com/v1/candles",18.5644000000,20.0083700000,"1d",18.5057000000,19.3871600000,"2017-03-04T00:00:00Z",21701256.0000000000,28001,"2019-03-06 00:00:45.130955+00:00"
11986,"ETH","USD","Nomics https://api.nomics.com/v1/candles",19.3041700000,19.5613600000,"1d",18.2741100000,18.6279000000,"2017-03-05T00:00:00Z",20862367.0000000000,28002,"2019-03-06 00:00:45.165322+00:00"
11987,"ETH","USD","Nomics https://api.nomics.com/v1/candles",19.6772900000,20.2900200000,"1d",19.1051900000,19.3464100000,"2017-03-06T00:00:00Z",27563987.0000000000,28003,"2019-03-06 00:00:45.198523+00:00"
11988,"ETH","USD","Nomics https://api.nomics.com/v1/candles",18.8989400000,19.5105100000,"1d",18.4960400000,19.2163900000,"2017-03-07T00:00:00Z",29157370.0000000000,28004,"2019-03-06 00:00:45.230948+00:00"
11989,"ETH","USD","Nomics https://api.nomics.com/v1/candles",16.5930200000,18.3454400000,"1d",16.5571200000,18.2468000000,"2017-03-08T00:00:00Z",30479991.0000000000,28005,"2019-03-06 00:00:45.267737+00:00"
11990,"ETH","USD","Nomics https://api.nomics.com/v1/candles",17.7276200000,18.0295800000,"1d",16.3959200000,16.8320700000,"2017-03-09T00:00:00Z",23275981.0000000000,28006,"2019-03-06 00:00:45.301482+00:00"
11991,"ETH","USD","Nomics https://api.nomics.com/v1/candles",19.3146000000,20.0011400000,"1d",16.1029900000,17.0954000000,"2017-03-10T00:00:00Z",81497031.0000000000,28007,"2019-03-06 00:00:45.334612+00:00"
11992,"ETH","USD","Nomics https://api.nomics.com/v1/candles",21.4104600000,21.7786500000,"1d",18.9846300000,19.9314200000,"2017-03-11T00:00:00Z",61143714.0000000000,28008,"2019-03-06 00:00:45.369728+00:00"
11993,"ETH","USD","Nomics https://api.nomics.com/v1/candles",23.3148500000,23.7600300000,"1d",21.5790600000,21.9111000000,"2017-03-12T00:00:00Z",60505288.0000000000,28009,"2019-03-06 00:00:45.402329+00:00"
11994,"ETH","USD","Nomics https://api.nomics.com/v1/candles",28.4346700000,31.3429800000,"1d",23.3353100000,23.5025800000,"2017-03-13T00:00:00Z",218404045.0000000000,28010,"2019-03-06 00:00:45.434861+00:00"
11995,"ETH","USD","Nomics https://api.nomics.com/v1/candles",28.6064800000,30.1991300000,"1d",26.6059400000,28.5004100000,"2017-03-14T00:00:00Z",84684039.0000000000,28011,"2019-03-06 00:00:45.470461+00:00"
11996,"ETH","USD","Nomics https://api.nomics.com/v1/candles",35.0987500000,35.1587900000,"1d",28.2849900000,28.7356900000,"2017-03-15T00:00:00Z",155000175.0000000000,27652,"2019-03-06 00:00:45.505500+00:00"
11997,"ETH","USD","Nomics https://api.nomics.com/v1/candles",45.2442000000,47.2986700000,"1d",32.9369000000,33.6156100000,"2017-03-16T00:00:00Z",413655809.0000000000,27653,"2019-03-06 00:00:45.539810+00:00"
11998,"ETH","USD","Nomics https://api.nomics.com/v1/candles",44.6101200000,51.8884500000,"1d",34.0378400000,42.8624700000,"2017-03-17T00:00:00Z",424458502.0000000000,27654,"2019-03-06 00:00:45.575176+00:00"
11999,"ETH","USD","Nomics https://api.nomics.com/v1/candles",33.7506600000,42.6358100000,"1d",30.6879400000,42.0318300000,"2017-03-18T00:00:00Z",203048486.0000000000,27655,"2019-03-06 00:00:45.611001+00:00"
12000,"ETH","USD","Nomics https://api.nomics.com/v1/candles",43.1747900000,45.2052500000,"1d",34.7057900000,34.9379600000,"2017-03-19T00:00:00Z",183896074.0000000000,27656,"2019-03-06 00:00:45.650884+00:00"
12001,"ETH","USD","Nomics https://api.nomics.com/v1/candles",42.4153300000,45.5454700000,"1d",40.4619900000,43.7915700000,"2017-03-20T00:00:00Z",118089051.0000000000,27657,"2019-03-06 00:00:45.695941+00:00"
12002,"ETH","USD","Nomics https://api.nomics.com/v1/candles",42.5024000000,45.1544300000,"1d",41.4587200000,44.1694800000,"2017-03-21T00:00:00Z",70373863.0000000000,27658,"2019-03-06 00:00:45.731797+00:00"
12003,"ETH","USD","Nomics https://api.nomics.com/v1/candles",41.5266200000,42.8699700000,"1d",38.1465900000,40.7919700000,"2017-03-22T00:00:00Z",83030550.0000000000,27659,"2019-03-06 00:00:45.782373+00:00"
12004,"ETH","USD","Nomics https://api.nomics.com/v1/candles",43.2241300000,44.4685000000,"1d",39.9809100000,41.3852600000,"2017-03-23T00:00:00Z",81032241.0000000000,27660,"2019-03-06 00:00:45.844502+00:00"
12005,"ETH","USD","Nomics https://api.nomics.com/v1/candles",53.0149000000,64.3942200000,"1d",40.1518300000,40.5577500000,"2017-03-24T00:00:00Z",273282858.0000000000,27661,"2019-03-06 00:00:45.944911+00:00"
12006,"ETH","USD","Nomics https://api.nomics.com/v1/candles",50.8325100000,55.1544500000,"1d",48.1833800000,54.2268900000,"2017-03-25T00:00:00Z",185980370.0000000000,27662,"2019-03-06 00:00:45.992308+00:00"
12007,"ETH","USD","Nomics https://api.nomics.com/v1/candles",50.4833700000,52.2976100000,"1d",46.9213100000,50.7561100000,"2017-03-26T00:00:00Z",98374929.0000000000,27663,"2019-03-06 00:00:46.027768+00:00"
12008,"ETH","USD","Nomics https://api.nomics.com/v1/candles",49.1495500000,54.6453900000,"1d",47.7412100000,53.4379000000,"2017-03-27T00:00:00Z",90881047.0000000000,27664,"2019-03-06 00:00:46.062348+00:00"
12009,"ETH","USD","Nomics https://api.nomics.com/v1/candles",50.4767800000,51.9354600000,"1d",48.0274200000,49.0971100000,"2017-03-28T00:00:00Z",81237149.0000000000,27665,"2019-03-06 00:00:46.101192+00:00"
12010,"ETH","USD","Nomics https://api.nomics.com/v1/candles",52.9564000000,54.8408100000,"1d",49.7838900000,50.2874500000,"2017-03-29T00:00:00Z",119724901.0000000000,27666,"2019-03-06 00:00:46.136932+00:00"
12011,"ETH","USD","Nomics https://api.nomics.com/v1/candles",52.5292100000,54.5359900000,"1d",51.5093500000,53.5307900000,"2017-03-30T00:00:00Z",66166826.0000000000,27667,"2019-03-06 00:00:46.170018+00:00"
12012,"ETH","USD","Nomics https://api.nomics.com/v1/candles",49.9825300000,53.5331700000,"1d",46.9493600000,53.3285100000,"2017-03-31T00:00:00Z",123022977.0000000000,27668,"2019-03-06 00:00:46.206162+00:00"
12013,"ETH","USD","Nomics https://api.nomics.com/v1/candles",50.6946000000,52.9643100000,"1d",48.2763100000,50.2847500000,"2017-04-01T00:00:00Z",64337411.0000000000,27669,"2019-03-06 00:00:46.241814+00:00"
12014,"ETH","USD","Nomics https://api.nomics.com/v1/candles",48.5565900000,52.1421500000,"1d",43.1787900000,51.1254000000,"2017-04-02T00:00:00Z",109170332.0000000000,27670,"2019-03-06 00:00:46.277324+00:00"
12015,"ETH","USD","Nomics https://api.nomics.com/v1/candles",44.0969100000,49.8475700000,"1d",42.6147400000,49.6531200000,"2017-04-03T00:00:00Z",152601973.0000000000,27671,"2019-03-06 00:00:46.311862+00:00"
